Name,Vorname,Partei,ListeNr,svy_q2,svy_q3,svy_q4,Patriotismus,Zuwanderung,Umwelt,Energie,Wirtschaft,Sozialwerke,Familie,Gesundheit,Gleichstellung,Landwirtschaft,Verkehr,Bildung,Schwerpunkt
Suter,Nando,Mitte,04e,"Für mich ist es wichtig, dass sich junge Leute politisch beteiligen. Seit meiner Wahl als jüngster Gemeinderat des Kantons Aargau erlebe ich immer wieder, wie Menschen verschiedenster Generationen, Hintergründe und Meinungen gemeinsam an einem Strang ziehen und so viel erreichen. Das treibt mich an.","Neben vielen sachpolitischen Themen, bei denen der Schuh drückt, wie z.B. den Gesundheitskosten, der Altersvorsorge oder dem Klimawandel macht mir die zunehmende Polarisierung Sorgen. Ihr muss mit einer Politik, die Ausgleich und Miteinander ins Zentrum stellt, entgegengehalten werden.","Der Kanton Aargau ist ein diverser Kanton, der viel zu bieten hat. Ich würde mich freuen, einen Teil seiner Diversität in Bundesbern vertreten zu können und eine junge, vernünftige Stimme zu sein, die sich für eine wirtschaftsfreundliche und soziale Politik einsetzt, bei der niemand vergessen geht.",0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,"Gesundheit, Sozialwerke, Umwelt"
Suter,Marco,EDU,8,"Die Motivation etwas zu verändern, an der Gesellschaft mitzubauen und aktiv mitgestalten. Mit Sachlichkeit und Verantwortungsbewusstsein den Dialog stärken und demokratische Werte leben!","Die grösste Herausforderung für die Schweiz ist, sich wieder vermehrt der Demokratie wie sie früher üblich war hinzuwenden, den sachlichen Austausch von unterschiedlichen Positionen im gegenseitigem Respekt diskutieren. Weg vom Diktat die uns Konzerne aufdrängen, zurück zur Demokratie für das Volk!","Ehe und Familie schützen, Aufarbeitung der Covid Pandemie! Verhindern von Gentechnik in Lebensmitteln.",2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Patriotismus
Suter,Carla,EDU,8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sutter,Zoe,Juso,02b,"Politisiert durch 1.-Mai Demos und Proteste gegen AKWs, hilfloser Wut wegen der inhumanen Migrationspolitik und das tägliche Erleben von Sexismus begann ich schon früh, für meine Utopie zu kämpfen. Ändern wir, was uns stört! Gemeinsam.","Ein Problem gegen ein anderes abzuwägen fühlt sich falsch an in einer Zeit, in der multiple Krisen die Welt in Atem hält. Wir brauchen einen queerfeministischen Systemwandel, Massnahmen die echte Lösungen im Kampf gegen die Klimakrise bieten und dass Menschenrechte endlich umgesetzt werden.","Dass Föderalismus mehr Probleme verursacht als er löst zeigt sich im Bildungswesen, in der Steuerpolitik und in diversen anderen Bereichen. Ich will eine interkantonale und -nationale Politik, die für alle ist und nicht Scheinlösungen, die nur Wenigen weiterhelfen.",0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Energie
Sutter,Fabio,Mitte,04b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sutter,Cédric Laurent,GLP,06f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Syed,Rahela,SP,02f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Szedlak-Hagmann,Stéphanie,Mitte,04j,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Taubert,Beatrice,SP,02c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Thieme,Valentin,Junge_Gruene,05b,"Politik ist für mich Hoffnung, denn Politik ein Miteinander. Ich möchte mich dafür einsetzen, dass das so bleibt. Es gilt die Wurzel, nicht die Blüte zu bekämpfen. Dies mit Rücksicht gegenüber allen Lebenssituationen und mit Respekt. Es braucht politischen Pragmatismus von allem Seiten.","Der Klimawandel ist nicht ein Problem, sondern das Problem, verwoben mit Migrations-, Sozial und Gesundheitspolitik. Es gefährdet den Wohlstand und das Leben aller. Taktische politische Spiele gehören der Vergangenheit an, denn so sind unsere Herausforderungen unlösbar.","Den Menschen ein gutes Leben ermöglichen, ohne dass Mensch und Umwelt darunter leiden muss.",0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Thürig,Helene,EVP,07d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tischmeyer,Christian,EDU,8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tobler,Hannes,Gruene,05a,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Toker-Bieri,Chantal,GLP,06d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Trachsel,David,Junge_SVP,01b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tschannen,Hansjürg,Mitte,04b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tschopp,Cornelia,GLP,06f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Turina,Luca,Junge_GLP,06b,"Vor 3 Jahren diskutierte ich mit einem Freund leidenschaftlich und ausufernd über Politik und wie viel wir als Schweiz gemeinsam besser machen könnten. Er meinte, kritisieren sei einfach, aber ich solle mich doch auch engagieren. Ich trat noch an jenem Abend der GLP bei und kandidiere nun für den NR","Mit dem Ja zum Klimaschutzgesetz haben wir ambitionierte Ziele gesetzt, welche nun erreicht werden wollen. So leisten wir nicht nur unseren Beitrag zum internationalen Klimaschutz sondern sichern auch durch unsere Innovativität unseren Wohlstand nachhaltig. Dafür braucht es nun die richtige Politik.","Im Kanton Aargau herrscht aktuell akuter Wohnungsmangel. Dieser wird sich künftig noch verschärfen. Eine Zersiedelung der Landschaft darf nicht das Ziel sein, doch für eine Verdichtung gibt es aktuell zu viele Hürden. Diese müssen beseitigt werden, damit wir auch in Zukunft genügend Wohnraum haben.",0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Umwelt
Türkkan,Hüseyin,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tüscher,Bruno,FDP,03a,Da ich mir vorstellen kann in ein paar Jahren einmal in Bern zu wirken. Zum aktuellen Zeitpunkt rechne ich mir noch keine Chancen aus.,"- Die veränderte Sicherheitslage in Europa - Die Beziehungen CH-Europa (Bin gegen einen EU-Beitritt, aber für billaterale Verträge) - Altersvorsorge - Nachfrage nach Digitalisierung.","- Gesicherte Altersvorsorge, damit die jetzigen Generationen und auch die nächste Generation eine anständige Rente hat. - Das Sicherheitslevel der CH wieder anheben - Mehr Digitalisierung / weniger Bürokratie.",2.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Zuwanderung
Uhlig,Roman,SP,02g,"Ich kandidiere auf der kulturellen Liste der SP, da eine vielseitige Kultur zu einer erhöhten Lebensqualität und Integration beiträgt. Dabei darf sie nicht nur einem zahlungskräftigen Publikum vorenthalten sein, sondern sollte losgelöst von Konsumzwang und Barrieren allen Menschen zugänglich sein.",Die grösste Herausforderungen der Gesellschaft liegen meiner Einschätzung nach auch in den nächsten Jahren in der Umweltpolitik und der Vergrösserung der Einkommens- und Besitzschere zwischen den gesellschaftlichen Schichten.,"Von mir kann eine klare, transparente, soziale und grüne Politik erwartet werden. Dabei setze ich mich nicht nur für unseren Kanton ein, sondern für die gesamte Schweiz und alle Menschen, die darin wohnen.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ullate,Álvaro,Junge_Gruene,05b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Umbricht,Michael,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Umbricht,Pirmin,Mitte,04i,"Aus neugierde und weil mich die nationale Politik intressiert und reizt. Auf der Liste 4i - Miteinander für Land- und Ernährungswirtschaft, da liegen auch meine Stärken. - Zuhören und miteinander Lösungen finden, so sollte Politik gelebt werden.  - Open minded - aufgeschlossen politisieren.","Aus meiner Sicht gibt es genügend Themen die aktuell sind ;-). Wichtiger als das Thema ansich finde ich, dass man sich «schlau macht» = wissen um was es geht. Und mit diesem Wissen Lösungen erarbeiten.",Ich würde eher für unser Land und die Mitmenschen einstehen - was erreichen wollen.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Urech,Janic,Junge_GLP,06b,"Politik interessiert mich seit Kindheitstagen. Irgendwann habe ich gemerkt, dass es keinen Sinn macht sich immer nur über die Politik der anderen zu beschweren. Also möchte ich mich selbst engagieren. Heute ist es mir vor allem wichtig, dass die Anliegen der Jungen aktiv vertreten werden.",In der aktuellen Situation von ständigen Krisen (Covid/Ukraine/CS) ist es herausfordernd einen kühlen Kopf zu bewahren und eine fortschrittliche und nachhaltige Politik zu betreiben. Die Bekämpfung des Klimawandels ist hier natürlich ein zentrales Thema aber auch der Umgang mit der Digitalisiertung.,"Der Aargau soll auch nach der Ära der AKWs als Energiekanton bestehen bleiben. Ausserdem ist für mich eine starke ÖV Vernetzung einerseits innerhalb des Kantons aber vorallem auch über die Kantonsgrenzen hinaus nach Zürich, Basel oder Bern zentral.",0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Energie, Umwelt"
Ursprung,Stefan,Junge_GLP,06b,"Ich kandidiere, damit die Bevölkerung eine breite Auswahl an Kandidierenden hat und um die Anliegen und Interessen der Jugendverbände stärker in den Fokus der Politik zu stellen.","Abgesehen von einzelnen Themen (Altersvorsorge, Klimawandel oder Steuerreform) sehe ich die grösste Herausforderung darin, wie wir als Gesellschaft solche Probleme angehen. Die Parteien müssen wieder mehr konstruktive Lösungen und Kompromisse anstreben, anstatt nur gegeneinander zu politisieren.","Für den Kanton Aargau ist es wichtig, dass mehr lösungsorientierte Politiker aus den Mitteparteien im Nationalrat vertreten sind. Denn nur so können wir den Anliegen unseres Kantons eine starke Stimme verleihen.",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Vaes,Kevin,Mitte,04f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Vaida,Alex,Mitte,04b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Vamvas,Jannis Nikos,GLP,06e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
van de Meeberg,Jacqueline,Mitte,04d,"Als Psychotherapeutin ist es mir wichtig, Menschen unterschiedlicher Herkunft in ihren Bedürfnissen und Anliegen zu hören, sie ernst zu nehmen und ihnen mögliche Lösungen für Probleme aufzuzeigen. Eine offene und wertschätzende Haltung sowie Kompromissbereitschaft möchte ich vermitteln.","Mir ist es ein Anliegen, das Gesundheits- und Bildungswesen zu stärken, damit wir in den kommenden Jahren dem Personalmangel in diesen Bereichen entgegenwirken können. Familien sollen mit gut funktionierenden Tagesstrukturen unterstützt werden und faire AHV-Renten für Ehepaare geschaffen werden.","Der Kanton Aargau soll ein starkes Gesundheitswesen, ein gut funktionierendes Bildungssystem und familienunterstützende Strukturen aufweisen. Er ist ein zentraler und attraktiver Wirtschaftsstandort, der ebenso naturverbunden ist und grüne Naherholungszonen aufweist.",0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,"Bildung, Gesundheit, Sozialwerke"
Vecchio,Antonino,Mitte,04d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Viel-Sutter,Pia,Mitte,04c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Villiger,Gilbert,SP,02d,"Mein Anliegen ist es, dass Menschen mit Migrationshintergrund vermehrt politisch Partizipieren und den Weg in politische Ämter finden können. Zudem setze ich mich für bezahlbare Mieten, tiefere Krankenkassenprämien, Stärkung der Kaufkraft, indem eine nachhaltige Wirtschaft im Zentrum steht, ein.","Die Kaufkraft der Bevölkerung, unser belastetes Gesundheitssystem, das Rentensystem, sexualisierte Gewalt, die Wirtschaft und ganz klar der Klimawandel - mit all diesen Themen möchte ich die Zusammenarbeit von Wissenschaft und Politik intensivieren. Demografischer Wandel? AHV?","Die Weichen für die Gleichstellung vorantreiben und eine tragfähige Lösung zum Wohl einer sozialen, umweltfreundliche und wirtschaftlich starken Gesellschaft finden. Dadurch kann der Kanton sich entfalten und leistet somit einen Beitrag zu einer Zukunftsorientierter und nachhaltigeren Schweiz. ",0.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,"Gesundheit, Sozialwerke"
Vinca,Venera,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Voegeli,Barbara,Andere,10,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Vogel,Dominic,Mitte,04g,"Wir leben in einer Zeit, in der die Polarisierung zuzunehmen scheint. Aus diesem Grund braucht es eine starke politische Mitte, die dieser Entwicklung entgegenhält. Es ist notwendig, dass politische Diskussionen sachlich geführt werden.","Die grösste Herausforderung für die Schweiz sehe ich in der Regelung der zukünftigen Beziehungen mit der Europäischen Union. Es gilt die Souveränität der Schweiz zu wahren, ohne abseits zu stehen. Unsere demokratischen Rechte dürfen nicht für einen besseren Marktzugang aufgegeben werden.","Wichtig scheint mir, dass die spezifischen Herausforderungen des Kantons Aargau als Grenzkanton gehört werden. Es geht unter anderem darum, Lösungen für den Verkehr zu finden. Diese können nur mit Deutschland zusammen erfolgreich geplant und durchgeführt werden können.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Voisard,Frédéric,Mitte,04b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
von Büren,Christoph,FDP,03c,"Seit mehreren Jahren befasse ich mich mit der Energiesituation in der Schweiz und Europa. Dass wir weg von den fossilen Brennstoffen kommen müssen, ist mir seit Jahren klar. Die derzeitige Energiestrategie ist jedoch ideologisch auf dem Holzweg - wir laufen geradewegs in einen Blackout.","Wir müssen alles unternehmen, um eine gesicherte und umweltfreundliche Energieversorgung sicherzustellen. Dazu benötigen wir einen ausgewogenen Mix an Energieträgern, auch mit Geothermie und Kernkraft. Ein Versagen unserer Stromversorgung ist vordringlich zu verhindern.",Der Kanton Aargau ist der Energiekanton schlechthin und soll es auch weiterhin bleiben. Die Geothermie ist zu fördern und die Forschung in sicheren Kernanlagen voranzutreiben.,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energie
von Ehrenberg-Stauffer,Sarah Marina,Junge_EVP,07c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
von Planta,Gian,GLP,06a,Ich will Verantwortung übernehmen um die Erfolgsgeschichte der Schweiz weiter zu schreiben und die Klimaerwärmung in den Griff zu kriegen. Dafür müssen wir handeln. Jetzt.,"Klimawandel, Kostenwachstum im Gesundheitswesen, Sicherung der Altersvorsorge ohne Umverteilung von jung zu alt, einfache und gute Rahmenbedingungen für die Wirtschaft inklusive Weiterentwicklung des bilateralen Weges, mehr umweltfreundlichen Verkehr und Taktfahrplanverbesserungen.",Ausbau des öffentlichen Verkehrs,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,"Verkehr, Umwelt"
Voser,Tim,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wahrstätter-Blatter,Margrit,EVP,07d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wälchli,Severin,GLP,06e,"Es gibt sehr viele wichtige Themen in unserer Gesellschaft. Der Schutz der Umwelt ist eines davon. Um dieses Ziel erreichen zu können, sind aber weitreichende Innovationen erforderlich, denn der Wandel muss auch sozio-ökonomisch tragbar sein.","Der finanziell und gesellschaftlich tragbare, aber dringend forcierte Schutz der Umwelt. Innovationen müssen gefördert werden!",Eine lösungs- und konsensorientierte Stimme zum Wohle unseres Kantons und der Gesellschaft.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wirtschaft
Walser,Rolf,SP,02c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Waltenspül,Urs,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wälty,Robin,GLP,06f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Weber,Jonas,EVP,07a,Schon früh begann Politik mich zu interessieren und bereits als Schuljunge wollte ich an der Urne im Gemeindehaus meines Wohnorts wählen gehen. Das politische System der Schweiz ist ein Privileg und zusammen mit den menschlichen Werten die Stärke unseres Landes. Dafür möchte ich mich einsetzen.,Die soziale Sicherheit mit den Lebenshaltungskosten sind wichtige Themen. Diese sollen mit einer gerechten Sozial- und Generationenpolitik angegangen werden. Aussenpolitisch gilt es die Rolle der Schweiz in und mit Europa neu zu klären. Es braucht den bilateralen Weg und eine «aktive Neutralität».,Der Aargau ist einer der bevölkerungsreichsten Kantone und das verkehrstechnische Zentrum der Schweiz. Die Förderung unseres Kantons im Bereich Lebens- und Aufenthaltsqualität ist mir wichtig. Ebenfalls soll der Wirtschaftsstandort Aargau gestärkt werden.,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Patriotismus
Wegner-Hänggi,Marion,Mitte,04g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Weibel,Maria,GLP,06f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Weihrauch,Peter,Junge_Gruene,05b,"Die Klimastreikbewegung hat mich politisiert. Bereits am Anfang der Bewegung habe ich im Aargau geholfen, Streiks und Demos zu organisieren. Nach kurzer Zeit bin ich dann zu den Jungen Grünen gekommen, die sich genau für die Anliegen einsetzen, die auch der Klimastreik vertritt.","Ohne wirksamen Klimaschutz ist alles andere nichts. Es gibt keine funktionierende Wirtschaft auf einem von Krisen geplagten Planeten. Im Moment aber machen wir das pure Gegenteil: Statt das Klima und somit die Wirtschaft zu retten, generieren wir weiterhin möglichst viel Profit auf Kosten der Umwelt.","Ich will die Mobilitätswende im Aargau vorantreiben, sodass niemand mehr auf ein Auto angewiesen ist. Die Alternativen sollen genauso attraktiv sein, wie der motorisierte Individualverkehr.",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Umwelt
Weishaupt,Robert,Mitte,04a,"Ich bin ein Macher und Gestalter. Als Unternehmer denke ich an Chancen, beachte aber auch die Risiken und erreiche so, pragmatisch, konstruktiv, lösungsorientiert und unkompliziert was mir wichtig ist. Das motiviert mich nicht nur im Beruf, sondern auch in der Politik resp. für die Gesellschaft.","Wir brauchen in verschiedenen Bereichen eine nachhaltige Entwicklung, z.B. in der Mobilität, bei den Finanzen, im Gesundheitssystem oder in der Energie. Wir müssen schauen, dass der Arbeitskräftemangel nicht unsere Wirtschaft ausbremst und dass unser Leben für alle bezahlbar bleibt.","Die Standortattraktivität des Kantons Aargau national aber auch international fördern. Der viertgrösste Wirtschaftsmotor der Schweiz darf nicht ins Stottern geraten, sondern muss weiter brummen. Dies kommt nicht nur dem Aargau und seinen Gemeinden zugute, sondern der ganzen Schweiz.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
Weiss,Herbert,Mitte,04g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wengi,Willi,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Werder,Gabriela,FDP,03f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Werder,Peter,FDP,03f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wermuth,Cédric,SP,02a,"Ich möchte weiter Partei ergreifen für eine soziale Schweiz. Das bedeutet für mich, dass wir niemanden fallen lassen in unserer Gesellschaft. Es gibt in der Schweiz und global zu viel Armut und Gewalt. Ich engagiere mich dafür, dass die soziale Gerechtigkeit zum Leitfaden der Politik wird.","Es gibt drei ganz grosse Baustellen:   - Die steigende Ungleichheit und die Kaufkraft der Bevölkerung - Die Klimakrise, auf die wir sozial verträgliche Antworten brauchen - Die Gleichstellung, die wir endlich voran bringen müssen","Ich engagiere mich seit meiner ersten Wahl dafür, dass der Aargau als Wohn- und Familienkanton wahrgenommen wird. Das bedeutet, dass er gut an die öffentliche Infrastruktur und gerade auch den öffentlichen Verkehr angebunden ist.",0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,"Verkehr, Familie"
Wernli,Evelyne,Mitte,04e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wetzel,Michael,Mitte,04i,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wey,Hannah,Gruene,05a,"Ich stamme aus einer politisch aktiven Familie ohne Auto. Die Gleichberechtigung, Wichtigkeit von Bildung und Offenheit gegenüber anderen Kulturen wurde vorgelebt. Nun bin ich motiviert, diese Erfahrungen kombiniert mit meinem Fachwissen zu Umweltthemen in den Nationalrat einzubringen!","Veränderungen in der Mobilität (Velo), der Landwirtschafts- und Ernährungspolitik sind angesichts der Klimakrise dringend! Ich setze mich ausserdem ein für mehr Chancengerechtigkeit (z. B. Kitas und Tagesschulen), um dem Fachkräftemangel entgegenzuwirken.","Eine möglichst schnelle umweltfreundliche Umstrukturierung der Sektoren Mobilität, Landwirtschaft und Ernährung und Chancengerechtigkeit. Diese Themen betreffen alle, den Energie- und Verkehrskanton Aargau mit hohem Innovationspotential umso mehr!",0.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,Wirtschaft
